date,England,Portugal,Spain,United States,Canada,Sweden,Italy,France,Belgium,Australia,Germany,Netherlands,Israel,Switzerland,Greece,Austria,Argentina,Denmark,Morocco,Slovenia,Scotland,Czech Republic,United Arab Emirates,Finland,Wales,Northern Ireland,Sudan,Bolivia,Iran,Ecuador,Malta,Ireland,Mexico,Pakistan,French Guiana,Thailand,Peru,Brazil,Malaysia,Hungary,Norway,Paraguay,Costa Rica,Gibraltar,Mauritius,Haiti,Uruguay,Latvia,Cayman Islands,Kosovo,Turkey,Bahamas,Ghana,India,Iceland,Poland,Bangladesh,Uganda,Cambodia,Malawi,Venezuela,Romania,Georgia,Slovakia,Luxembourg,Nepal,Chile,Serbia,Lebanon,South Korea,Singapore,South Africa,Taiwan,Colombia,Croatia,Bulgaria,Somalia,Zambia,Fiji,Benin,Estonia,Puerto Rico,Panama,Dominican Republic,Jamaica,New Zealand,Russia,Bosnia And Herzegovina,Saudi Arabia,Martinique,Barbados,Qatar,Bermuda,Japan,Guadeloupe,Andorra,New Caledonia,China,Philippines,Montenegro,Cyprus,Lithuania,Guatemala,Nigeria,Democratic Republic Of The Congo,Central African Republic,Republic of Congo,Cameroon,Liberia,Sierra Leone
2022-05-26,101,58,78,11,26,2,12,7,6,2,15,12,1,3,0,1,0,2,0,2,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,8,2,3,0,0
2022-05-27,101,74,99,15,26,2,12,7,6,2,21,12,1,4,0,1,2,2,0,2,3,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,8,2,3,0,0
2022-05-28,101,74,99,16,26,2,12,16,9,2,22,12,2,4,0,1,2,2,0,2,3,5,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,8,2,3,0,0
2022-05-29,101,74,108,17,26,2,13,16,9,2,22,12,2,4,0,1,2,2,0,2,3,5,4,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,8,2,3,0,0
2022-05-30,172,96,116,17,26,3,13,17,9,2,25,26,2,4,0,1,2,2,0,2,4,5,4,1,1,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,8,2,3,0,0
2022-05-31,183,100,136,21,27,4,19,17,9,2,41,26,2,4,0,1,2,2,0,2,4,5,4,1,1,2,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,8,2,3,0,0
2022-06-01,188,119,136,22,54,4,21,33,14,2,41,26,2,4,0,1,2,2,0,2,5,5,8,1,1,2,0,0,0,0,1,4,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,8,2,3,0,0
2022-06-02,199,138,162,26,77,5,21,33,14,4,58,40,2,6,0,1,2,2,1,3,5,6,8,2,1,2,0,0,0,0,1,6,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,8,2,3,0,0
2022-06-03,214,143,181,31,80,5,22,51,17,5,75,40,2,8,0,1,2,2,1,3,8,6,8,2,2,2,0,0,0,0,1,6,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,8,2,3,0,0
2022-06-04,214,143,181,32,80,5,22,52,17,6,80,40,2,8,0,1,2,2,1,3,8,6,8,2,2,2,0,0,0,0,1,6,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,8,2,3,0,0
2022-06-05,214,143,181,32,80,5,22,52,17,6,80,40,2,8,0,1,2,2,1,3,8,6,8,2,2,2,0,0,0,0,1,6,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,107,8,2,3,0,0
2022-06-06,287,153,198,34,81,5,28,52,17,6,80,40,2,8,0,1,2,2,1,6,10,6,8,2,3,2,0,0,0,0,1,6,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,107,8,2,3,0,0
2022-06-07,305,166,225,40,101,5,29,66,17,6,107,54,3,10,0,1,2,2,1,6,11,6,13,2,3,2,0,0,0,0,1,7,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,107,8,2,3,0,0
2022-06-08,305,191,259,45,102,5,31,66,25,6,120,54,3,12,1,1,2,2,1,6,11,6,13,2,3,2,0,0,0,0,1,7,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,107,8,2,3,0,0
2022-06-09,348,209,259,50,113,5,31,91,25,8,150,60,4,12,1,1,3,2,1,6,12,6,13,3,4,2,0,0,0,0,1,7,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,107,8,2,3,0,0
2022-06-10,348,209,275,53,116,6,32,91,25,8,162,60,4,14,1,1,3,4,1,6,12,6,13,3,4,2,0,0,0,0,1,9,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,107,8,2,3,0,0
2022-06-11,348,209,275,55,116,6,37,91,25,8,162,60,4,14,1,1,3,4,1,6,12,6,13,3,4,2,0,0,0,0,1,9,2,0,0,0,0,2,0,1,2,0,0,1,0,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,107,8,2,3,0,0
2022-06-12,452,209,275,57,116,6,37,91,25,8,163,60,4,14,1,1,3,4,1,6,12,6,13,3,4,2,0,0,0,0,1,9,2,0,0,0,0,3,0,1,2,0,0,1,0,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,107,8,2,3,0,0
2022-06-13,452,209,275,75,124,6,37,91,25,8,188,60,4,19,1,3,3,4,1,7,12,6,13,3,4,2,0,0,0,0,1,9,2,0,0,0,0,3,0,1,2,0,0,1,0,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,107,8,2,3,0,0
2022-06-14,504,231,313,83,158,6,38,125,25,8,202,80,4,20,1,3,3,4,1,7,13,6,13,3,5,2,0,0,0,0,1,9,2,0,0,0,0,5,0,1,2,0,0,1,0,0,0,2,0,0,0,0,18,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,107,8,2,3,0,0
2022-06-15,504,241,313,96,158,10,48,125,52,12,247,80,5,28,2,4,3,4,1,7,13,6,13,3,5,2,0,0,0,0,2,14,2,0,0,0,0,5,0,3,2,0,0,1,0,0,0,2,0,0,0,0,18,0,3,12,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,107,8,2,3,0,0
2022-06-16,550,241,497,117,167,10,48,183,52,13,271,95,5,30,2,4,3,8,1,7,16,6,13,3,6,2,0,0,0,0,2,14,4,0,0,0,0,6,0,6,2,0,0,1,0,0,0,2,0,0,0,0,18,0,3,12,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,107,8,2,3,0,0
2022-06-17,550,276,498,128,177,10,71,183,62,13,358,95,5,31,2,11,3,8,1,7,16,6,13,4,6,2,0,0,0,0,2,14,9,0,0,0,0,7,0,6,2,0,0,1,0,0,0,2,0,0,0,0,18,0,3,12,0,0,0,0,1,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,107,8,2,3,0,0
2022-06-18,550,276,498,132,177,10,71,183,62,13,359,95,5,31,2,11,3,8,1,7,16,6,13,4,6,2,0,0,0,0,2,14,9,0,0,0,0,7,0,6,2,0,0,1,0,0,0,2,0,0,0,0,18,0,3,12,0,0,0,0,1,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,107,8,2,3,0,0
2022-06-19,550,276,498,133,177,10,71,183,62,13,359,95,5,31,2,11,3,8,1,7,16,6,13,4,6,2,0,0,0,0,2,14,9,0,0,0,0,8,0,6,2,0,0,1,0,0,0,2,0,0,0,0,18,0,3,12,0,0,0,0,1,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,107,8,2,3,0,0
2022-06-20,766,297,521,137,177,10,71,183,62,13,372,95,5,40,2,11,3,10,1,7,18,6,13,4,6,3,0,0,0,0,2,14,9,0,0,0,0,8,0,6,2,0,0,1,0,0,0,2,0,0,0,0,18,0,3,12,0,0,0,0,1,4,1,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,107,8,2,3,0,0
2022-06-21,766,304,521,175,210,10,85,277,77,13,438,95,11,41,2,12,4,12,1,8,18,6,13,4,6,3,0,0,0,0,2,14,9,0,0,0,0,9,0,6,2,0,0,1,0,0,0,2,0,0,0,0,18,0,3,12,0,0,0,0,1,5,1,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,107,8,2,3,0,0
2022-06-22,766,317,521,196,210,10,85,277,77,13,492,167,13,46,3,12,4,13,1,8,18,7,13,4,6,3,0,0,0,0,2,14,9,0,0,0,0,11,0,6,2,0,0,1,0,0,0,2,0,0,0,0,18,0,3,12,0,0,0,0,1,5,1,0,1,0,3,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,107,8,2,3,0,0
2022-06-23,766,328,736,218,235,13,85,330,77,13,566,167,13,52,3,12,4,13,1,9,18,7,13,4,6,3,0,0,0,0,4,28,9,0,0,0,0,16,0,6,2,0,0,1,0,0,0,2,0,0,0,0,18,0,3,12,0,0,0,0,1,6,1,0,1,0,6,1,1,1,1,1,0,3,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,107,8,2,3,0,0
2022-06-24,873,348,736,237,235,13,127,330,77,13,618,211,16,55,3,20,4,13,1,9,26,7,13,4,8,3,0,0,0,0,4,28,9,0,0,0,0,17,0,12,4,0,0,1,0,0,0,2,0,0,0,0,18,0,3,12,0,0,0,0,1,6,1,0,3,0,7,1,1,1,1,1,1,3,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,107,8,2,3,0,0
2022-06-25,873,348,736,243,235,13,127,331,77,13,618,211,16,55,3,20,4,13,1,9,26,7,13,4,8,3,0,0,0,0,4,28,9,0,0,0,0,19,0,12,4,0,0,1,0,0,0,2,0,0,0,0,18,0,3,12,0,0,0,0,1,6,1,0,3,0,7,1,1,1,1,1,1,3,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,107,8,2,3,0,0
2022-06-26,1035,348,736,252,235,13,127,331,77,13,618,211,16,55,3,20,4,13,1,9,27,7,13,4,9,5,0,0,0,0,4,28,9,0,0,0,1,20,0,12,4,0,0,1,0,0,0,2,0,0,0,0,18,0,3,12,0,0,0,0,1,6,1,0,3,0,8,1,1,1,1,1,1,3,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,107,8,2,6,0,0
2022-06-27,1035,365,800,315,257,13,127,331,77,13,763,257,29,68,3,20,4,16,1,9,27,7,13,4,9,5,0,0,0,0,4,28,9,0,0,0,1,20,0,12,4,0,0,1,0,0,0,2,0,0,0,0,18,0,3,12,0,0,0,0,1,6,1,0,3,0,8,1,1,1,1,1,1,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,107,8,2,6,0,0
2022-06-28,1035,373,800,359,275,13,159,440,117,13,828,257,33,72,3,20,5,16,1,9,27,8,13,4,9,5,0,0,0,0,4,28,11,0,0,0,3,21,0,12,15,0,0,1,0,0,0,2,0,0,0,0,18,0,4,12,0,0,0,0,1,9,1,0,3,0,8,1,1,1,1,2,1,3,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,107,8,2,6,0,0
2022-06-29,1035,391,800,409,287,13,159,440,117,13,863,257,38,81,3,20,5,18,1,9,27,8,13,4,9,5,0,0,0,0,4,28,11,0,0,0,3,37,0,12,17,0,0,1,0,0,0,2,0,0,0,0,18,0,4,12,0,0,0,0,1,11,1,0,3,0,8,1,1,1,1,2,1,3,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,107,8,2,6,0,0
2022-06-30,1185,402,1196,470,287,28,159,498,117,14,927,257,42,83,7,20,6,18,1,9,34,8,13,4,10,6,0,0,0,0,4,39,11,0,0,0,3,49,0,19,17,0,0,1,0,0,0,2,0,0,1,0,18,0,4,12,0,0,0,0,1,11,1,0,3,0,8,1,1,1,1,2,1,3,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,107,8,2,6,0,0
2022-07-01,1185,420,1196,543,287,28,192,498,117,14,1032,257,42,91,7,37,6,18,1,9,34,8,13,4,10,6,0,0,0,0,4,39,11,0,0,0,3,64,0,19,17,0,0,1,0,0,0,2,0,0,1,0,18,0,4,12,0,0,0,0,1,11,1,0,3,0,8,1,1,1,1,2,1,3,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,107,8,2,6,0,0
2022-07-02,1185,420,1196,547,312,28,192,498,117,14,1033,257,42,91,7,37,6,18,1,9,34,8,13,4,10,6,0,0,0,0,4,39,11,0,0,0,3,76,0,19,17,0,0,1,0,0,0,2,0,0,1,0,18,0,4,12,0,0,0,0,1,11,1,0,3,0,8,1,1,1,1,2,1,5,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,107,8,2,6,0,0
2022-07-03,1185,420,1196,553,312,28,192,498,117,14,1040,257,42,91,7,37,6,18,1,9,34,8,13,4,10,6,0,0,0,0,4,39,11,0,0,0,3,78,0,19,17,0,0,1,0,0,0,2,0,0,1,0,18,0,4,12,0,0,0,0,1,11,1,0,3,0,9,1,1,1,1,2,1,5,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,107,8,2,6,0,0
2022-07-04,1285,420,1258,563,349,28,192,498,117,14,1137,352,52,115,7,37,6,18,1,12,40,9,13,10,15,11,0,0,0,0,4,39,27,0,0,0,15,80,0,19,17,0,0,1,0,0,0,2,0,0,1,0,18,0,4,12,0,0,0,0,1,11,1,0,3,0,13,1,1,1,1,2,1,5,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,107,8,2,6,0,0
2022-07-05,1285,433,1258,709,349,28,233,577,168,14,1212,352,55,121,7,37,6,18,1,13,40,9,13,10,15,11,0,0,0,0,4,39,27,0,0,0,15,106,0,19,22,0,0,1,0,0,0,2,0,0,1,0,18,0,4,12,0,0,0,0,1,11,1,0,3,0,13,1,1,1,1,2,1,5,1,3,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,107,8,2,6,0,0
2022-07-06,1285,433,1258,749,370,43,233,577,168,19,1308,352,55,131,7,37,6,18,1,13,40,9,13,10,15,11,0,0,0,1,4,44,27,0,0,0,15,142,0,19,22,0,0,1,0,0,0,2,0,0,1,0,18,0,4,12,0,0,0,0,1,11,1,0,3,0,13,1,1,1,2,2,1,5,1,3,0,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,107,8,2,6,0,0
2022-07-07,1482,473,1258,883,370,43,233,722,168,22,1362,402,59,135,11,37,6,18,1,14,41,10,13,10,18,11,0,0,0,1,4,44,27,0,0,0,18,173,0,19,25,0,0,1,0,0,0,2,0,0,1,0,18,0,6,12,0,0,0,0,1,14,1,1,6,0,13,1,1,1,3,2,1,5,1,3,0,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,107,8,2,6,0,0
2022-07-08,1482,473,2034,974,375,43,255,722,168,22,1464,402,59,140,11,62,9,28,1,18,41,11,13,10,18,11,0,0,0,1,4,44,27,0,0,0,18,206,0,24,25,0,0,1,0,0,0,2,0,0,1,0,18,0,6,12,0,0,0,0,1,14,1,1,6,0,14,1,1,1,4,2,1,5,1,3,0,0,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,107,8,2,6,0,0
2022-07-09,1482,473,2034,984,378,43,255,722,168,22,1558,402,59,140,11,62,9,28,1,18,41,11,13,10,18,11,0,0,0,1,4,44,27,0,0,0,18,220,0,24,25,0,0,1,0,0,0,2,0,0,1,0,18,0,6,12,0,0,0,0,1,14,1,1,6,0,14,1,1,1,4,2,1,5,1,3,0,0,0,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,107,8,2,6,0,0
2022-07-10,1482,473,2034,988,378,43,255,722,168,26,1558,402,61,140,11,62,9,28,1,18,41,11,13,10,18,11,0,0,0,1,4,44,27,0,0,0,18,220,0,24,25,0,0,1,0,0,0,2,0,0,1,0,18,0,6,12,0,0,0,0,1,14,1,1,6,0,14,1,1,1,4,2,1,5,1,3,0,0,0,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,107,8,2,6,0,0
2022-07-11,1660,473,2034,1083,477,43,255,722,168,26,1618,503,66,163,11,62,9,29,1,18,44,11,13,13,19,12,0,0,0,1,9,44,27,0,0,0,18,230,0,24,29,0,0,1,0,0,0,2,0,0,1,0,18,0,6,12,0,0,0,0,1,14,1,1,6,0,16,1,1,1,4,3,1,5,1,3,0,0,0,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,107,8,2,6,0,0
2022-07-12,1660,473,2447,1147,477,43,292,909,224,30,1650,503,73,165,11,62,9,29,1,18,44,11,13,13,19,12,0,0,0,1,9,44,27,0,0,0,36,268,0,24,31,0,0,4,0,0,0,2,0,0,1,0,18,0,6,12,0,0,0,0,1,14,1,1,6,0,18,1,1,1,4,3,2,5,1,3,0,0,0,3,2,4,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,101,107,8,2,6,0,0
2022-07-13,1660,515,2447,1270,493,58,292,909,224,30,1759,503,80,181,11,62,12,32,1,19,44,12,13,13,19,12,0,0,0,1,9,54,27,0,0,0,46,312,0,24,33,0,0,4,0,0,0,2,0,0,1,0,18,0,6,22,0,0,0,0,1,15,1,1,6,0,19,1,1,1,5,3,2,7,3,3,0,0,0,3,2,4,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,101,107,8,2,6,0,0
2022-07-14,1660,515,2447,1489,531,58,292,909,224,35,1893,549,88,189,13,62,13,33,1,19,44,12,13,13,19,12,0,0,0,1,9,54,39,0,0,0,55,354,0,24,35,0,0,4,0,0,0,2,0,0,1,0,18,1,6,22,0,0,0,0,1,16,1,1,6,0,20,1,1,1,6,3,2,7,3,3,0,0,0,3,2,6,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,101,107,8,2,6,0,0
2022-07-15,1778,515,2835,1863,539,58,339,909,224,35,1919,549,88,198,13,83,13,37,1,19,46,12,13,13,20,12,0,0,0,1,9,54,39,0,0,0,64,354,0,30,37,0,0,4,0,0,0,2,0,0,1,0,34,1,6,22,0,0,0,0,1,18,1,1,6,0,24,1,1,1,6,3,2,7,3,3,0,0,0,3,2,10,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,101,107,8,2,6,0,0
2022-07-16,1778,515,2835,1863,539,58,339,909,224,35,1919,549,88,198,13,83,13,37,1,19,46,12,13,13,20,12,0,0,0,1,9,54,39,0,0,0,78,354,0,30,38,0,0,4,0,0,0,2,0,0,1,0,34,1,6,22,0,0,0,0,1,18,1,1,6,0,24,1,1,1,6,3,2,7,3,3,0,0,0,3,2,10,1,1,1,2,1,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,101,107,8,2,6,0,0
2022-07-17,1778,515,2835,1863,539,58,339,909,224,35,1919,549,96,198,13,83,13,37,1,19,46,12,13,13,20,12,0,0,0,1,9,54,39,0,0,0,92,354,0,30,38,0,0,4,0,0,0,2,0,0,1,0,34,1,6,22,0,0,0,0,1,18,1,1,6,0,24,1,1,1,6,3,2,7,3,3,0,0,0,3,2,10,1,1,1,2,1,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,116,107,8,2,7,0,0
2022-07-18,1778,515,2835,2105,574,58,339,909,311,35,1954,656,96,208,13,83,13,43,1,26,46,12,13,13,20,12,0,0,0,1,9,54,40,0,0,0,95,354,0,30,40,0,0,5,0,0,0,2,0,0,1,0,34,2,6,28,0,0,0,0,1,18,1,1,6,0,26,1,1,1,6,3,2,7,6,3,0,0,0,3,4,10,1,1,1,2,1,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,116,107,8,2,7,0,0
2022-07-19,2050,515,3125,2257,614,58,374,1449,311,43,2007,656,102,213,13,83,13,43,1,26,51,12,13,13,23,13,0,0,0,2,9,54,40,0,0,0,95,456,0,30,44,0,0,5,0,0,0,2,0,0,1,0,34,3,6,28,0,0,0,0,1,19,1,1,8,0,26,1,1,1,6,3,2,10,6,3,0,0,0,3,4,10,1,1,1,2,1,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,116,107,8,2,7,0,0
2022-07-20,2050,588,3125,2513,614,58,374,1449,311,43,2100,656,102,216,13,83,13,46,1,27,51,12,13,13,23,13,0,0,0,2,9,69,48,0,0,0,112,600,0,30,46,0,1,5,0,0,0,2,0,0,1,0,34,3,9,28,0,0,0,0,1,19,1,1,8,0,26,1,1,1,6,3,2,10,6,3,0,0,0,3,4,10,1,3,1,2,1,1,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,116,107,8,2,7,0,0
2022-07-21,2115,588,3125,2707,614,77,374,1577,311,44,2191,712,105,216,20,83,13,48,1,27,54,14,13,13,24,15,0,0,0,2,17,69,48,0,0,1,126,614,0,33,46,0,1,5,0,0,0,3,0,0,1,0,34,3,9,40,0,0,0,0,1,19,1,3,14,0,39,5,4,1,6,3,2,10,7,3,0,0,0,3,4,10,1,3,1,2,1,1,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,116,107,8,2,7,0,0
2022-07-22,2115,588,3126,3084,683,77,407,1577,311,44,2289,712,105,229,20,99,18,48,1,27,54,16,13,13,24,15,0,0,0,2,17,69,48,0,0,1,143,705,0,33,46,0,1,5,0,0,0,3,0,0,1,0,34,3,9,40,0,0,0,0,1,19,1,3,14,0,39,5,4,1,6,3,2,10,7,4,0,0,0,3,4,15,1,3,1,2,1,1,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,116,107,8,2,7,0,0
